probCluster1,probCluster2,probCluster3,probCluster4,cluster,site,id,replicate,subspecies,date_flowered_std,avg_protandry,avg_herkogamy,mean_petal_area_sq_cm
0.2023465952764289,1.2016414373632329e-7,0.7976532845594274,NA,3,SAW,100,N,P,14,0,0,0.272845
4.0536877907629845e-227,1,3.8939372436188905e-137,NA,2,SAW,139,N,X,14,1.5,4,1.558735
1.736383216559615e-309,1,1.3235839495671431e-215,NA,2,SAW,229,N,X,14,2,2.5,1.87262
3.6122987298782933e-219,1,4.516924875695808e-137,NA,2,SAW,233,N,X,14,2,4.5,1.50158
6.896477704381243e-136,1,8.444677661491301e-103,NA,2,SAW,137,N,X,14,2.5,4,1.18501
1.584156584847776e-219,1,1.357586814099555e-197,NA,2,SAW,138,N,X,14,3.5,4,1.513
1.5158884236729265e-241,1,1.7356530639268307e-230,NA,2,SAW,150,N,X,14,4,4.5,1.55478
0.9998028879674381,1.313948714932683e-8,1.9709889307471047e-4,NA,1,SAW,101,N,P,15,0.5,0,0.15842
0.9999999528164796,4.715666711360112e-8,2.6853283090222714e-11,NA,1,SAW,35,N,P,15,1,0,0.15198
1.0783175863414724e-214,1,8.424658663635587e-182,NA,2,SAW,231,N,X,15,2.5,1,1.6028099999999998
1.1303828383010364e-145,1,2.395547377594188e-93,NA,2,SAW,1065,N,X,15,2.5,5.25,1.124215
3.3e-321,1,1.0134472095097615e-263,NA,2,SAW,162,N,X,15,3.5,4,1.835195
0.5894339160443606,2.0035731780537756e-8,0.4105660639199077,NA,1,SAW,90,N,P,16,0,0,0.18205
0.6608962283705706,3.671215084209439e-8,0.3391037349172786,NA,1,SAW,91,N,P,16,0,0.5,0.1
0.45161134302549055,2.6850596011945448e-8,0.5483886301239135,NA,3,SAW,16,N,P,16,0,0.25,0.186
0.6621129988347211,1.70366745115378e-8,0.33788698412860435,NA,1,SAW,53,N,P,16,0,0.25,0.1485
0.9747300006074178,3.424096085544859e-7,0.025269656982973777,NA,1,SAW,64,N,P,16,0.5,0.75,0.15195
0.9998261824328339,1.738175671660981e-4,4.725250810949448e-18,NA,1,SAW,124,N,X?,16,1.5,0.5,0.25861
3.2614730408375357e-227,1,8.526886130791814e-102,NA,2,SAW,114,N,X,16,2,7.5,1.268275
8.753493580643637e-186,1,5.761491900880158e-120,NA,2,SAW,159,N,X,16,2,4,1.38807
3.476896294562392e-232,1,1.605491669059555e-164,NA,2,SAW,89,N,X,16,2.5,4,1.5549
2.9427433891759837e-223,1,1.5413209765424174e-163,NA,2,SAW,165,N,X,16,3,5,1.4581
2.8888613475578194e-283,1,9.649055731978966e-257,NA,2,SAW,1067,N,X,16,4,4.5,1.67926
0.2928246477453832,4.008680291223204e-8,0.7071753121678138,NA,3,SAW,62,N,P,17,0,0.5,0.1525
2.1411950259740304e-85,1,1.1029985930381902e-48,NA,2,SAW,1063,N,X,17,1,2.5,1.00522
8.123149964473365e-200,1,1.600358170725573e-126,NA,2,SAW,93,N,X,17,3.5,7.5,1.10008
1.3655531876475837e-237,1,2.2752352120576064e-209,NA,2,SAW,102,N,X,17,4.5,7,1.3015949999999998
1.0710343159661095e-6,9.242212333683985e-6,0.9999896867533504,NA,3,SAW,28,N,P,18,0.5,2,0.17942999999999998
0.9856530112622991,2.235917896268626e-6,0.014344752819804593,NA,1,SAW,25,N,P,18,0.5,0,0.2405
1.3990434236294651e-257,1,1.3527007550079807e-155,NA,2,SAW,134,N,X,18,1.5,4,1.629045
0.004627230065152559,1.1330572075092339e-7,0.9953726566291267,NA,3,SAW,106,N,P,19,0,1,0.153
0.9999728900306766,2.7074998895848088e-5,3.4970427492349457e-8,NA,1,SAW,59,N,P,19,1,0.25,0.23491
1.5997791010678914e-114,1,2.3795758186732293e-67,NA,2,SAW,126,N,X,19,2,4.5,0.998415
1.3717795390681963e-144,1,3.417824972326458e-117,NA,2,SAW,132,N,X,19,2.5,3,1.2407750000000002
0.014450997344488459,2.1689510822304414e-7,0.9855487857604033,NA,3,SAW,44,N,P,20,0,0,0.237
0.013853395787695967,8.838057417762943e-8,0.98614651583173,NA,3,SAW,9,N,P,20,0,0.75,0.14
6.093510217437604e-219,1,7.490063739885675e-131,NA,2,SAW,135,N,X,20,1,3,1.527245
8.153236174755308e-187,1,9.142335657539161e-121,NA,2,SAW,140,N,X,20,2.5,5,1.285775
0.07137259107552435,6.151870341288026e-8,0.9286273474057724,NA,3,SAW,20,N,P,21,0,0,0.1575
0.9999975788650499,2.418456504871671e-6,2.6784453251130625e-9,NA,1,SAW,58,N,P,21,1,0,0.14250000000000002
0,1,1.2915276001473526e-281,NA,2,SAW,147,N,X,21,1,6,2.147465
2.9907902905046113e-235,1,7.223691985128869e-118,NA,2,SAW,116,N,X,21,1.5,6,1.39864
1.803697380478205e-178,1,1.2910059783336414e-95,NA,2,SAW,152,N,X,21,2,5.5,1.205595
0.01538749762460625,8.497047401047001e-8,0.9846124174049199,NA,3,SAW,96,N,P,22,0,0.5,0.1135
5.066339889782541e-13,2.7388577181568713e-5,0.9999726114223118,NA,3,SAW,95,N,P,22,0,2.5,0.2005
0.0012323123115964515,1.223772808615046e-7,0.9987675653111227,NA,3,SAW,43,N,P,23,0,0.5,0.173
2.6862985958588328e-21,0.002058730391601121,0.9979412696083988,NA,3,SAW,5,N,P,23,0,3.5,0.12847
2.761853080658234e-189,1,4.2644215563635417e-88,NA,2,SAW,1061,N,X,23,2,6.5,1.136815
5.510653809590266e-259,1,5.489035828200616e-209,NA,2,SAW,148,N,X,23,3,3,1.627775
0,1,0,NA,2,SAW,130,N,X,23,4,5.5,1.995035
2.380523384298908e-128,1,6.194883403131935e-144,NA,2,SAW,161,N,X,23,4,5,0.930315
0,1,0,NA,2,SAW,228,N,X,23,4,5.5,1.987215
8.96696238e-315,1,0,NA,2,SAW,1062,N,X,23,5,4.5,1.70021
7.46955294617942e-308,1,0,NA,2,SAW,155,N,X,23,6,6.5,1.51042
0.004927993458481136,8.43247484325847e-8,0.9950719222167703,NA,3,SAW,46,N,P,24,0,0,0.154
6.529141443685494e-4,1.1532166805160504e-7,0.9993469705339635,NA,3,SAW,38,N,P,24,0,0.5,0.1575
1.018766310920066e-5,2.923210622144997e-6,0.9999868891262688,NA,3,SAW,49,N,P,24,0,0.5,0.26844
9.62852044668234e-5,1.9397870613324849e-7,0.9999035208168272,NA,3,SAW,120,N,P,24,0,1,0.09801
1.323236172285263e-7,8.195330044119271e-5,0.9999179143759417,NA,3,SAW,115,N,P,24,0.5,1.5,0.237485
0,1,1.1233349658892365e-205,NA,2,SAW,136,N,X,24,3,7,1.64773
6.694218817764243e-206,1,1.7807418313392507e-161,NA,2,SAW,112,N,X,24,3,4,1.3853
2.750777283010201e-7,7.297878506206731e-7,0.999998995134421,NA,3,SAW,121,N,P,25,0,1.25,0.183835
9.620424735832389e-293,1,5.3210819071916795e-180,NA,2,SAW,111,N,X,25,2,4.5,1.655565
3.905457062693498e-120,1,1.517725046634225e-152,NA,2,SAW,127,N,X,25,3.5,2,1.10292
5.135422256466062e-6,9.300637323225576e-7,0.9999939345140113,NA,3,SAW,48,N,P,26,0,0.5,0.22607
1.32431441392505e-4,2.542347421441772e-7,0.9998673143238654,NA,3,SAW,119,N,P,26,0,0,0.196635
5.742136830020559e-5,1.432216218644636e-7,0.9999424354100779,NA,3,SAW,29,N,P,26,0,0.75,0.100275
5.864859405060838e-286,1,6.356314280971845e-155,NA,2,SAW,129,N,X,26,1,5,1.598395
4.569502353307266e-106,1,7.5612089688246825e-93,NA,2,SAW,234,N,X,26,2,0.5,1.097515
5.981788287008341e-142,1,1.6292284641997811e-75,NA,2,SAW,160,N,X,26,2,5,1.026305
1.4150279991199603e-192,1,1.339688890428141e-308,NA,2,SAW,118,N,X,26,5,1,1.396985
1.0031909819370436e-146,1,1.4045371647663518e-136,NA,2,SAW,158,N,X,27,2.5,0.5,1.2661600000000002
7.002944025097289e-299,1,6.341191744353054e-244,NA,2,SAW,232,N,X,27,3,2,1.7517200000000002
3.332779133756911e-204,1,4.630403032282089e-116,NA,2,SAW,153,N,X,28,1.5,4,1.355725
1.314060192963883e-234,1,4.1320526781648195e-147,NA,2,SAW,226,N,X,28,2.5,5,1.39773
1.6950687444006018e-99,1,1.598380841212618e-66,NA,2,SAW,128,N,X,28,2.5,4.5,0.7990349999999999
3.3457517775582443e-68,1,7.518741659208428e-83,NA,2,SAW,146,N,X,28,3,3,0.71524
4.162139585207597e-185,1,1.312680306307291e-117,NA,2,SAW,108,N,X,29,2.5,4.75,1.21059
1.7182046241519966e-197,1,9.598211835965304e-167,NA,2,SAW,145,N,X,29,4,6,1.11926
4.8063796339473766e-8,4.0985998439047995e-7,0.9999995420762193,NA,3,SAW,54,N,P,30,0,0.75,0.155
9.542097608157129e-102,1,9.228329910907786e-94,NA,2,SAW,1064,N,X,30,3.5,5.25,0.6484333333333333
3.3559152265644287e-130,1,2.605278791823783e-155,NA,2,SAW,1069,N,X,31,4,4,0.95043
7.77678653958417e-8,4.591754831375789e-7,0.9999994630566515,NA,3,SAW,63,N,P,32,0,0,0.17516500000000002
1.0380199827795842e-248,1,2.655252658658878e-144,NA,2,SAW,149,N,X,33,1,3,1.51689
1.585180853300939e-156,1,8.01592173039526e-128,NA,2,SAW,125,N,X,36,3,3.5,1.09403
1.2148734048367962e-159,1,7.176047480090332e-104,NA,2,SAW,131,N,X,42,1.5,0.75,1.18607
1,1.4855308225375334e-94,1.0687957602869782e-49,NA,1,S6,323,N,X,31,8.5,6.25,0.8879999999999999
2.956223094651187e-4,0.9997043776905349,0,NA,2,S6,271,N,P,16,3,0.5,0.483
1.775541966257791e-7,0.9999998224458033,0,NA,2,S6,272,N,P,9,1,0,0.525
9.190144224203594e-7,0.9999990809855775,0,NA,2,S6,274,N,P,13,1.5,0,0.5135
8.769169278483761e-6,0.9999912308307216,0,NA,2,S6,275,N,P,17,2,0.25,0.4425
1.8939875071677422e-5,0.9999810601249284,3.380903176824997e-264,NA,2,S6,276,N,P,12,2.5,0,0.5645
4.116097814527759e-8,0.9999999588390219,0,NA,2,S6,278,N,X,9,0,0,0.5055000000000001
4.894162559346282e-5,0.9999510583744066,8.973518619631424e-126,NA,2,S6,279,N,P,5,2,0.5,0.716
8.427825205410239e-7,0.9999991572174796,6.666390726659755e-181,NA,2,S6,280,N,P,8,1,0,0.6535
5.584753765882575e-7,0.9999994415246233,0,NA,2,S6,281,N,P,11,1.5,0,0.4955000000000001
0.004227635833895095,0.9957723641661049,8.984370256958994e-248,NA,2,S6,282,N,P,16,3.5,0.5,0.5714999999999999
1.1706731223703054e-5,0.9999882932687764,7.19399629134345e-163,NA,2,S6,283,N,P,0,1,0.75,0.6805
1.350159715667554e-6,0.9999986498402844,4.9454292918329975e-211,NA,2,S6,284,N,P,8,1.5,0,0.62
9.689309155943888e-7,0.9999990310690843,0,NA,2,S6,285,N,P,12,1,0.75,0.4429999999999999
5.579017530201034e-6,0.9999944209824699,1.297717403199163e-278,NA,2,S6,286,N,P,10,1,1,0.5465
9.48543059009004e-7,0.999999051456941,2.0005255642583408e-294,NA,2,S6,287,N,P,16,1,0,0.542
0.9981946867286853,0.0018053132713146927,5.591165553557439e-289,NA,1,S6,291,N,P,36,3,0.5,0.5755
4.22428474299295e-6,0.9999957757152569,0,NA,2,S6,292,N,P,14,2,0,0.387
9.273437490568752e-6,0.9999907265625094,0,NA,2,S6,293,N,P,11,2.5,0,0.491
5.0754585267785525e-5,0.9999492454147322,4.6128934441170617e-135,NA,2,S6,296,N,P,13,2,0,0.702
0.9626083077740389,0.03739169222596114,4.214053494787705e-246,NA,1,S6,297,N,P,27,3.5,1,0.582
1,6.023728747283738e-82,7.32602866863611e-149,NA,1,S6,299,N,X,13,8,5.5,1.31
1,4.43018606148033e-73,1.9880631004386673e-110,NA,1,S6,301,N,X,13,6,6,0.706
1,5.674304131509364e-59,2.7516977446563656e-61,NA,1,S6,303,N,X,27,7,5,0.8045
1,4.934340751615607e-33,6.328569548864548e-41,NA,1,S6,304,N,P,20,6,3.75,0.815
1,7.805434058319694e-74,2.9275124022489888e-86,NA,1,S6,305,A,X,33,7,5.25,1.1695
1,1.3699665591120353e-24,2.0322881659488852e-76,NA,1,S6,305,C,X,10,5,3.5,0.7455
1,1.8248090007609353e-124,1.3388513887113199e-22,NA,1,S6,306,A,X,16,8,7.5,1
0.004196714597795464,8.277259601249616e-45,0.9958032854022044,NA,3,S6,306,B,X,15,9,3.5,0.9815
1,5.104489871724468e-32,1.2477688659609236e-87,NA,1,S6,306,C,X,14,10,1,1.2225
0.012502563386928754,2.1553681823147047e-51,0.9874974366130712,NA,3,S6,307,N,X,13,8,4.25,0.989
1,9.518821580963705e-37,6.417251614622692e-26,NA,1,S6,308,N,P,17,4.5,4.25,0.8495
1,8.386775887857612e-41,3.7662423247328425e-196,NA,1,S6,309,A,P,23,6.5,4.25,0.6085
1,7.660596992750916e-105,6.192411872697179e-153,NA,1,S6,309,B,P,23,7.5,7,0.6735
0.03503819678322083,2.19380300776237e-50,0.9649618032167793,NA,3,S6,310,N,X,13,8,4.25,0.962
1,1.3016538170481957e-30,3.067496782443361e-91,NA,1,S6,312,N,X,22,7.5,3.25,0.73
1,7.953175192898013e-37,8.912737832159202e-38,NA,1,S6,313,N,X,22,7,3.75,0.8274999999999999
1,6.279309962789955e-58,2.787182253339867e-19,NA,1,S6,314,N,X,20,7,4.75,1.086
0.9999999999999769,5.462379512248304e-31,2.3052682646201854e-14,NA,1,S6,315,N,X,12,7.5,3.25,0.8745
0.02582855445663382,3.1577416367359042e-46,0.9741714455433662,NA,3,S6,316,N,X,11,9.5,3.5,1.0025
1,1.699382946821144e-113,7.309664327866105e-29,NA,1,S6,317,N,X,22,7,7.25,0.9355
1,2.0764247466966474e-84,5.55572064755176e-77,NA,1,S6,318,N,X,37,7,5.75,1.101
1,2.495188889965964e-171,3.2729242101153495e-77,NA,1,S6,319,N,X,23,5,9.25,0.863
0.009691315585178648,1.1818799741002546e-36,0.9903086844148213,NA,3,S6,320,N,X,14,7,3.5,0.979
1,1.3625246017217227e-44,1.122697835009324e-34,NA,1,S6,321,N,X,13,7.5,4.25,0.819
1,4.517679476019731e-25,3.398443172794994e-46,NA,1,S6,322,N,X,21,8,2.5,0.8089999999999999
1,5.629828525020047e-29,2.1108166544417267e-40,NA,1,S6,324,N,P,25,8,2.75,0.8374999999999999
1,7.069036313430914e-51,1.1685114880441939e-42,NA,1,S6,326,N,X,25,8.5,4.25,0.8295
1,2.683444083296108e-87,2.4085716280009904e-173,NA,1,S6,330,N,X,24,8,6.25,0.644
1,6.163836503062152e-83,6.562786549808045e-71,NA,1,S6,331,N,X,29,8.5,5.5,1.1635
0.020301611373895485,3.553106356442915e-41,0.9796983886261045,NA,3,S6,333,N,X,16,9,3.25,0.9876666666666668
1,3.9440816867316533e-19,4.571367336463162e-37,NA,1,S6,334,N,X,26,8.5,0.5,0.905
0.02874552282612154,6.834231021964281e-36,0.9712544771738784,NA,3,S6,335,N,X,13,6.5,3.625,0.967
1,1.9427167964858033e-65,9.61634732129954e-182,NA,1,S6,336,N,X,20,7,5.5,0.623
0.9999999999999154,8.452033274329296e-14,1.951253150213876e-32,NA,1,S6,337,N,X,17,6,2,0.839
1,4.251351517657973e-102,1.675602122588352e-26,NA,1,S6,338,N,X,20,7,6.75,1.0619999999999998
1,1.4759112207231913e-79,1.491832227282445e-25,NA,1,S6,339,N,X,0,6.5,6,1.0154999999999998
0.9999991736976694,9.705729448114833e-22,8.26302330653386e-7,NA,1,S6,340,N,X,16,6,2.5,1.041
1,5.2592556618949094e-142,4.5894843762025507e-88,NA,1,S6,341,N,X,7,5,8.5,0.7945
0.9999999894252817,3.749788809340755e-17,1.0574718321583107e-8,NA,1,S6,342,N,X,16,7.5,1.5,0.942
1.2347845978149771e-6,0.9999987652154022,7.130819458168425e-184,NA,2,S6,273,N,X,4,1,0.5,0.65
0.9924924600246395,0.00750749656918139,4.340617912607614e-8,NA,1,SM,251,N,P,0,0,0,0.226
0.9989395658261679,0.0010604297009896685,4.47284239584356e-9,NA,1,SM,1083,N,P,1,0,0,0.235
0.9987679675318016,0.0012320263677621456,6.1004363279495695e-9,NA,1,SM,1081,N,P,2,0,0.25,0.368
0.9994134287525707,5.865688309128091e-4,2.4165163994630696e-9,NA,1,SM,1088,N,P,2,0,0,0.3195
0.9911589866288745,0.008841004045836206,9.325289334427431e-9,NA,1,SM,238,N,P,3,0,0.5,0.3165
0.9998486289843946,1.5137061185298804e-4,4.0375227386037536e-10,NA,1,SM,252,N,P,3,0,0,0.256
0.9936256271767259,0.006374368411475259,4.4117986820766e-9,NA,1,SM,257,N,P,3,0,0.5,0.2575
0.9997110204449229,2.8897679724388656e-4,2.7578331634039105e-9,NA,1,SM,277,N,P,3,0,0,0.3745
0.9995684964527863,4.315029449730804e-4,6.022405371008554e-10,NA,1,SM,1072,N,P,3,0,0.25,0.29000000000000004
0.9997098561187294,2.901417129920551e-4,2.168278358523774e-9,NA,1,SM,1077,N,P,3,0,0,0.3635000000000001
0.9998748628864242,1.251367618588777e-4,3.517167821055953e-10,NA,1,SM,1084,N,P,3,0,0,0.241
0.40341147981792735,0.5965879827047544,5.374773181785968e-7,NA,2,SM,1076,N,P,3,0,0.75,0.3305
0,0.9999894733272765,1.052667272359988e-5,NA,2,SM,250,N,P,3,1,0,0.235
0.9996578301468876,3.421689551689924e-4,8.979433607552852e-10,NA,1,SM,247,N,P,5,0,0,0.3035
0.9996079994109288,3.91997217144766e-4,3.3719265296716804e-9,NA,1,SM,262,N,P,5,0,0,0.374
0.9998102568232118,1.8974275207185525e-4,4.247163026950854e-10,NA,1,SM,274,N,P,5,0,0,0.2395
0.9996864809348827,3.135183253382733e-4,7.397792225179847e-10,NA,1,SM,1079,N,P,5,0,0,0.29
0.9992773742149067,7.22624102760287e-4,1.6823328989761913e-9,NA,1,SM,1090,N,P,5,0,0.25,0.34299999999999997
0.9998162396422879,1.8375994161775458e-4,4.1609447082597936e-10,NA,1,SM,1096,N,P,5,0,0,0.237
0.9992816549472783,7.183429879581464e-4,2.064763478509465e-9,NA,1,SM,245,N,P,5,0,0.25,0.3535
3.7219947626486054e-4,0.9996275502185817,2.5030515338181573e-7,NA,2,SM,1075,N,P,5,0,1,0.2595
4.194883616161001e-13,0.9999952988677308,4.7011318498516006e-6,NA,2,SM,270,N,P,5,0,1.5,0.4005
0,0.9999993810503339,6.189496662050857e-7,NA,2,SM,242,N,P,5,0.5,0.5,0.287
0.9982693294370354,0.0017306689004366034,1.6625280775097212e-9,NA,1,SM,243,N,P,6,0,0.25,0.2665
1.0935127963370481e-4,0.9998903755174996,2.7320286674492154e-7,NA,2,SM,246,N,P,6,0,1,0.2815
3.5692735316420137e-44,0.9999994832627422,5.167372577000535e-7,NA,2,SM,268,N,P,6,0,2.5,0.224
0,0.9999974110830522,2.588916947781654e-6,NA,2,SM,1071,N,P,6,1,0,0.3425
0,0.9999956430836829,4.356916317096077e-6,NA,2,SM,239,N,P,6,1,1,0.3865
0.9963359031640143,0.0036640909565427197,5.879442970135491e-9,NA,1,SM,249,N,P,7,0,0.25,0.176
0.9923504777004598,0.007649461147657941,6.115188210498404e-8,NA,1,SM,1093,N,P,7,0,0,0.3695
1.4117811663055813e-9,0.9999995397782255,4.588099934425152e-7,NA,2,SM,1117,N,X,7,0,1.25,0.325
1.260937499177949e-44,0.9999973062492064,2.693750793672521e-6,NA,2,SM,1078,N,P,7,0,2.5,0.32899999999999996
0,0.9999996081730212,3.918269788755892e-7,NA,2,SM,1098,N,P,7,0.5,1.5,0.2825
6.89168560860104e-8,0.9999994312322775,4.998508663338646e-7,NA,2,SM,244,N,P,9,0,1,0.3205
0,0.9999996446674836,3.5533251635594687e-7,NA,2,SM,1111,N,X,10,0.5,0.5,0.2505
0,0.9999963657380098,3.634261990133626e-6,NA,2,SM,263,N,P,10,1.5,0.5,0.35050000000000003
0,0.9999995693483212,4.306516786611846e-7,NA,2,SM,260,N,P,11,0.5,1.25,0.3245
0,0.9999995468365515,4.531634486636448e-7,NA,2,SM,1113,N,P,11,0.5,2,0.2455
0,0.9665076348421241,0.03349236515787591,NA,2,SM,1091,N,P,11,1,0,0.6074999999999999
0,0.9999953302357076,4.669764292432328e-6,NA,2,SM,1112,N,P,11,1,1.5,0.384
0,0.9999990718145633,9.281854367924796e-7,NA,2,SM,1092,N,P,11,1,1,0.34199999999999997
0,0.9999818732175018,1.812678249824761e-5,NA,2,SM,258,N,P,12,1,0.75,0.46
0,0.9999381440933026,6.185590669734466e-5,NA,2,SM,1082,N,P,12,2,0,0.454
1.0625107987401972e-9,0.9999958125461916,4.186391297730351e-6,NA,2,SM,254,N,P,13,0,0.25,0.33499999999999996
0,4.624222575450377e-103,1,NA,3,SM,1121,N,X,14,5.5,6,1.485
0,1.9097556670934258e-29,1,NA,3,SM,283,N,X,14,6,2,0.8055
0,3.151432523327383e-91,1,NA,3,SM,1134,N,X,14,6,3,1.616
9.490332320331311e-19,0.9999933727939023,6.627206097618071e-6,NA,2,SM,271,N,P,16,0,0,0.252
8.104464037360343e-35,0.9999996579575381,3.4204246195905024e-7,NA,2,SM,275,N,P,16,0,1.5,0.2315
0,2.368557052118106e-55,1,NA,3,SM,1118,N,X,16,5,7,0.7250000000000001
0,1.6823718718656883e-63,1,NA,3,SM,1133,N,X,18,6.5,4,1.16
0,0.9999845670969729,1.5432903026950316e-5,NA,2,SM,1089,N,P,20,2,1,0.2915
0,2.6964405384236535e-80,1,NA,3,SM,1123,N,X,20,6,4,1.4295
0,1.5216263958793616e-125,1,NA,3,SM,1127,N,X,20,7,6.5,1.537
0,5.382255621163032e-40,1,NA,3,SM,1132,N,X,21,5,2.5,1.14
0,9.354682585579474e-81,1,NA,3,SM,285,N,X,22,4.5,7,1.2215
0,1.13603080291661e-81,1,NA,3,SM,1125,N,X,22,6.5,2.5,1.5475
0,2.1856872736311848e-91,1,NA,3,SM,1130,N,X,24,8.5,4,1.2985
0,1.2011383303817417e-78,1,NA,3,SM,280,N,X,25,3.5,2,1.618
0,3.983546704750394e-157,1,NA,3,SM,1103,N,X,26,7.5,5,1.929
0,5.413568570613932e-91,1,NA,3,SM,1105,N,X,27,4.5,1.5,1.744
0,1.8051631904790433e-61,1,NA,3,SM,1122,N,X,27,6,5,1.088
0,1.4194346639253967e-66,1,NA,3,SM,282,N,X,29,4.5,4,1.3645
0,3.130275505459597e-140,1,NA,3,SM,288,N,X,29,6,7.5,1.6415
0,3.39111200088806e-71,1,NA,3,SM,1131,N,X,30,5,4,1.3935
0,1.573499206093921e-260,1,NA,3,SM,1106,N,X,30,13.5,7.5,1.79
0,5.095435916281231e-78,1,NA,3,SM,284,N,X,38,5,1.5,1.614
0,1.4608000288576435e-47,1,NA,3,SM,1124,N,X,39,6,2.5,1.1829999999999998
0,7.568325187168851e-48,1,NA,3,SM,278,N,X,44,4,0.75,1.332
0,1.0333136613025375e-105,1,NA,3,SM,1126,N,X,60,5,3.5,1.655
0,6.800138139650749e-140,1,NA,3,SM,281,N,X,63,3.5,6.5,1.684
